0:26:00.620963,145082,1084
0:26:02.027512,145082,1085
0:26:04.183223,145082,1086
0:26:04.512202,145171,1087
0:26:07.403814,145305,1089
0:26:07.403857,145305,1089
0:26:08.892155,145305,1090
0:26:11.156378,145305,1091
0:26:11.512363,145353,1092
0:26:14.222972,145422,1093
0:26:14.256048,145479,1094
0:26:15.597698,145479,1095
0:26:18.142645,145479,1096
0:26:18.215433,145532,1097
0:26:21.363059,145603,1098
0:26:21.637372,145684,1099
0:26:25.486275,146762,1100
0:26:28.101674,146837,1101
0:26:28.354898,146912,1102
0:26:28.566485,146912,1103
0:26:32.247283,146960,1104
0:26:34.919146,147035,1105
0:26:35.113629,147086,1106
0:26:35.439429,148420,1107
0:26:38.924297,148495,1108
0:26:41.662142,148541,1109
0:26:41.724888,148622,1110
0:26:42.132472,148678,1111
0:26:45.648566,148756,1112
0:26:48.367427,148825,1113
0:26:48.417258,148871,1114
0:26:48.811908,148917,1115
0:26:52.369999,148993,1116
0:26:55.080523,149039,1117
0:26:55.194160,149096,1118
0:26:55.459797,149172,1119
0:26:58.991298,149239,1120
0:27:01.779474,149285,1121
0:27:01.865920,149353,1122
0:27:02.145653,149399,1123
0:27:05.734658,149477,1124
0:27:08.623449,149531,1125
0:27:09.344262,149616,1126
0:27:09.756147,149662,1127
0:27:12.901705,149749,1128
0:27:17.614069,149862,1129
0:27:17.616175,149919,1130
0:27:17.868744,150005,1131
0:27:19.764511,150075,1132
0:27:24.514690,150126,1133
0:27:24.638236,150194,1134
0:27:24.733820,150289,1135
0:27:26.804169,150403,1136
0:27:31.214553,150470,1137
0:27:31.318428,150516,1138
0:27:31.421648,150593,1139
0:27:33.599800,150639,1140
0:27:37.937785,150712,1141
0:27:38.077145,150761,1142
0:27:38.298250,150834,1143
0:27:40.432460,150918,1144
0:27:44.613059,150985,1145
0:27:44.885844,151060,1146
0:27:45.159614,151128,1147
0:27:47.301979,151249,1148
0:27:51.323606,151316,1149
0:27:51.811148,151383,1150
0:27:51.862928,151526,1151
0:27:54.082097,151573,1152
0:27:58.039397,151647,1153
0:27:58.461396,151694,1154
0:27:58.575634,151770,1155
0:28:00.777817,151824,1156
0:28:04.725481,151900,1157
0:28:05.352617,151990,1158
0:28:05.354066,152026,1159
0:28:07.437874,152093,1160
0:28:11.489383,152173,1161
0:28:12.092758,152317,1162
0:28:12.093219,152340,1163
0:28:14.155178,152414,1164
0:28:18.288130,152481,1165
0:28:19.115935,152569,1166
0:28:19.117160,152606,1167
0:28:21.237194,152666,1168
0:28:25.276044,152739,1169
0:28:26.043248,152833,1170
0:28:26.044207,152882,1171
0:28:28.632745,153160,1172
0:28:32.645701,153437,1173
0:28:32.903249,153517,1174
0:28:32.924000,153565,1175
0:28:35.544627,153672,1176
0:28:39.879579,153779,1177
0:28:39.938133,153878,1178
0:28:40.013262,154030,1179
0:28:42.273858,154106,1180
0:28:46.574088,154164,1181
0:28:46.684282,154238,1182
0:28:46.715913,154323,1183
0:28:49.039684,154408,1184
0:28:53.261622,154484,1185
